FlightKey,ReceiveTime,FlightNo,RegNo,CraftType,DepAirport,ArrAirport,FODC_ATOT
2025-08-24_CES2232_ZSDY_ZLXY,20250825011828,CES2232,B32A9,A320NEO,ZSDY,ZLXY,202508241004
2025-08-24_CES2232_ZSDY_ZLXY,20250824120749,CES2232,B32A9,A320NEO,ZSDY,ZLXY,202508241004
2025-08-24_CES2232_ZSDY_ZLXY,20250824115312,CES2232,B32A9,A320NEO,ZSDY,ZLXY,202508241004
2025-08-24_CES2232_ZSDY_ZLXY,20250824102350,CES2232,B32A9,A320NEO,ZSDY,ZLXY,202508241004
2025-08-24_CES2235_ZLXY_ZSCN,20250824225206,CES2235,B323A,A320NEO,ZLXY,ZSCN,202508242046
2025-08-24_CES2235_ZLXY_ZSCN,20250824223620,CES2235,B323A,A320NEO,ZLXY,ZSCN,202508242046
2025-08-24_CES2235_ZLXY_ZSCN,20250824205408,CES2235,B323A,A320NEO,ZLXY,ZSCN,202508242046
2025-08-24_CES2236_ZSCN_ZLXY,20250825011922,CES2236,B323A,A320NEO,ZSCN,ZLXY,202508242327
2025-08-24_CES2236_ZSCN_ZLXY,20250825005953,CES2236,B323A,A320NEO,ZSCN,ZLXY,202508242327
2025-08-24_CES2236_ZSCN_ZLXY,20250824233532,CES2236,B323A,A320NEO,ZSCN,ZLXY,202508242327
2025-08-24_CES2239_ZLXY_ZSSS,20250825011037,CES2239,B658E,C919,ZLXY,ZSSS,202508240644
2025-08-24_CES2239_ZLXY_ZSSS,20250825003456,CES2239,B658E,C919,ZLXY,ZSSS,202508240644
2025-08-24_CES2239_ZLXY_ZSSS,20250825003047,CES2239,B658E,C919,ZLXY,ZSSS,202508240644
2025-08-24_CES2239_ZLXY_ZSSS,20250825001435,CES2239,B658E,C919,ZLXY,ZSSS,202508240644
2025-08-24_CES2239_ZLXY_ZSSS,20250824091628,CES2239,B658E,C919,ZLXY,ZSSS,202508240644
2025-08-24_CES2239_ZLXY_ZSSS,20250824084828,CES2239,B658E,C919,ZLXY,ZSSS,202508240644
2025-08-24_CES2239_ZLXY_ZSSS,20250824070809,CES2239,B658E,C919,ZLXY,ZSSS,202508240644
2025-08-24_CES2239_ZLXY_ZSSS,20250824065010,CES2239,B658E,C919,ZLXY,ZSSS,202508240644
2025-08-24_CES2240_ZSSS_ZLXY,20250825012629,CES2240,B919E,C919,ZSSS,ZLXY,202508242308
2025-08-24_CES2240_ZSSS_ZLXY,20250825011937,CES2240,B919E,C919,ZSSS,ZLXY,202508242308
2025-08-24_CES2240_ZSSS_ZLXY,20250824231832,CES2240,B919E,C919,ZSSS,ZLXY,202508242308
2025-08-24_CES2245_ZLXY_ZYHB,20250824213155,CES2245,B32N1,A321NEO,ZLXY,ZYHB,202508241845
2025-08-24_CES2245_ZLXY_ZYHB,20250824212603,CES2245,B32N1,A321NEO,ZLXY,ZYHB,202508241845
2025-08-24_CES2245_ZLXY_ZYHB,20250824185355,CES2245,B32N1,A321NEO,ZLXY,ZYHB,202508241845
2025-08-24_CES2245_ZLXY_ZYHB,20250824184932,CES2245,B32N1,A321NEO,ZLXY,ZYHB,202508241845
2025-08-24_CES2246_ZYHB_ZLXY,20250825020158,CES2246,B32N1,A321NEO,ZYHB,ZLXY,202508242224
2025-08-24_CES2246_ZYHB_ZLXY,20250825014712,CES2246,B32N1,A321NEO,ZYHB,ZLXY,202508242224
2025-08-24_CES2246_ZYHB_ZLXY,20250824223631,CES2246,B32N1,A321NEO,ZYHB,ZLXY,202508242224
2025-08-24_CES2251_ZLXY_ZWWW,20250824232404,CES2251,B8977,A321,ZLXY,ZWWW,202508241945
2025-08-24_CES2251_ZLXY_ZWWW,20250824230418,CES2251,B8977,A321,ZLXY,ZWWW,202508241945
2025-08-24_CES2251_ZLXY_ZWWW,20250824195644,CES2251,B8977,A321,ZLXY,ZWWW,202508241945
2025-08-24_CES2251_ZLXY_ZWWW,20250824195020,CES2251,B8977,A321,ZLXY,ZWWW,202508241945
2025-08-24_CES2252_ZWWW_ZLXY,20250825011020,CES2252,B1858,A321,ZWWW,ZLXY,202508240808
2025-08-24_CES2252_ZWWW_ZLXY,20250825003450,CES2252,B1858,A321,ZWWW,ZLXY,202508240808
2025-08-24_CES2252_ZWWW_ZLXY,20250825003045,CES2252,B1858,A321,ZWWW,ZLXY,202508240808
2025-08-24_CES2252_ZWWW_ZLXY,20250824111527,CES2252,B1858,A321,ZWWW,ZLXY,202508240808
2025-08-24_CES2252_ZWWW_ZLXY,20250824110014,CES2252,B1858,A321,ZWWW,ZLXY,202508240808
2025-08-24_CES2252_ZWWW_ZLXY,20250824090607,CES2252,B1858,A321,ZWWW,ZLXY,202508240808
2025-08-24_CES2252_ZWWW_ZLXY,20250824081810,CES2252,B1858,A321,ZWWW,ZLXY,202508240808
2025-08-24_CES2252_ZWWW_ZLXY,20250824081353,CES2252,B1858,A321,ZWWW,ZLXY,202508240808
2025-08-24_CES2259_ZLXY_ZLJQ,20250825011751,CES2259,B30AW,A320NEO,ZLXY,ZLJQ,202508241006
2025-08-24_CES2259_ZLXY_ZLJQ,20250824121751,CES2259,B30AW,A320NEO,ZLXY,ZLJQ,202508241006
2025-08-24_CES2259_ZLXY_ZLJQ,20250824121241,CES2259,B30AW,A320NEO,ZLXY,ZLJQ,202508241006
2025-08-24_CES2259_ZLXY_ZLJQ,20250824101836,CES2259,B30AW,A320NEO,ZLXY,ZLJQ,202508241006
2025-08-24_CES2260_ZLJQ_ZLXY,20250824213148,CES2260,B6346,A320,ZLJQ,ZLXY,202508241922
2025-08-24_CES2260_ZLJQ_ZLXY,20250824212604,CES2260,B6346,A320,ZLJQ,ZLXY,202508241922
2025-08-24_CES2260_ZLJQ_ZLXY,20250824193542,CES2260,B6346,A320,ZLJQ,ZLXY,202508241922
2025-08-24_CES2261_ZLXY_ZUCK,20250825011729,CES2261,B1838,A321,ZLXY,ZUCK,202508240808
2025-08-24_CES2261_ZLXY_ZUCK,20250824094128,CES2261,B1838,A321,ZLXY,ZUCK,202508240808
2025-08-24_CES2261_ZLXY_ZUCK,20250824093615,CES2261,B1838,A321,ZLXY,ZUCK,202508240808
2025-08-24_CES2261_ZLXY_ZUCK,20250824093008,CES2261,B1838,A321,ZLXY,ZUCK,202508240808
2025-08-24_CES2261_ZLXY_ZUCK,20250824092533,CES2261,B1838,A321,ZLXY,ZUCK,202508240808
2025-08-24_CES2261_ZLXY_ZUCK,20250824090555,CES2261,B1838,A321,ZLXY,ZUCK,202508240808
2025-08-24_CES2261_ZLXY_ZUCK,20250824081347,CES2261,B1838,A321,ZLXY,ZUCK,202508240808
2025-08-24_CES2262_ZUCK_ZLXY,20250825011056,CES2262,B1838,A321,ZUCK,ZLXY,202508241032
2025-08-24_CES2262_ZUCK_ZLXY,20250824115326,CES2262,B1838,A321,ZUCK,ZLXY,202508241032
2025-08-24_CES2262_ZUCK_ZLXY,20250824114222,CES2262,B1838,A321,ZUCK,ZLXY,202508241032
2025-08-24_CES2262_ZUCK_ZLXY,20250824104416,CES2262,B1838,A321,ZUCK,ZLXY,202508241032
2025-08-24_CES2262_ZUCK_ZLXY,20250824103815,CES2262,B1838,A321,ZUCK,ZLXY,202508241032
2025-08-24_CES2263_ZPPP_ZLXY,20250825011806,CES2263,B1385,B737-8MAX,ZPPP,ZLXY,202508241011
2025-08-24_CES2263_ZLXY_ZYTX,20250824155434,CES2263,B1385,B737-8MAX,ZLXY,ZYTX,202508241333
2025-08-24_CES2263_ZLXY_ZYTX,20250824154908,CES2263,B1385,B737-8MAX,ZLXY,ZYTX,202508241333
2025-08-24_CES2263_ZLXY_ZYTX,20250824134404,CES2263,B1385,B737-8MAX,ZLXY,ZYTX,202508241333
2025-08-24_CES2263_ZLXY_ZYTX,20250824133802,CES2263,B1385,B737-8MAX,ZLXY,ZYTX,202508241333
2025-08-24_CES2263_ZPPP_ZLXY,20250824123945,CES2263,B1385,B737-8MAX,ZPPP,ZLXY,202508241011
2025-08-24_CES2263_ZPPP_ZLXY,20250824122822,CES2263,B1385,B737-8MAX,ZPPP,ZLXY,202508241011
2025-08-24_CES2263_ZPPP_ZLXY,20250824122216,CES2263,B1385,B737-8MAX,ZPPP,ZLXY,202508241011
2025-08-24_CES2263_ZPPP_ZLXY,20250824111457,CES2263,B1385,B737-8MAX,ZPPP,ZLXY,202508241011
2025-08-24_CES2263_ZPPP_ZLXY,20250824102352,CES2263,B1385,B737-8MAX,ZPPP,ZLXY,202508241011
2025-08-24_CES2264_ZLXY_ZPPP,20250824235154,CES2264,B1385,B737-8MAX,ZLXY,ZPPP,202508242136
2025-08-24_CES2264_ZLXY_ZPPP,20250824233546,CES2264,B1385,B737-8MAX,ZLXY,ZPPP,202508242136
2025-08-24_CES2264_ZLXY_ZPPP,20250824214543,CES2264,B1385,B737-8MAX,ZLXY,ZPPP,202508242136
2025-08-24_CES2264_ZYTX_ZLXY,20250824201355,CES2264,B1385,B737-8MAX,ZYTX,ZLXY,202508241656
2025-08-24_CES2264_ZYTX_ZLXY,20250824200159,CES2264,B1385,B737-8MAX,ZYTX,ZLXY,202508241656
2025-08-24_CES2264_ZYTX_ZLXY,20250824170731,CES2264,B1385,B737-8MAX,ZYTX,ZLXY,202508241656
2025-08-24_CES2265_ZLXY_ZGHA,20250824181815,CES2265,B30DS,A320NEO,ZLXY,ZGHA,202508241629
2025-08-24_CES2265_ZLXY_ZGHA,20250824181152,CES2265,B30DS,A320NEO,ZLXY,ZGHA,202508241629
2025-08-24_CES2265_ZLXY_ZGHA,20250824180151,CES2265,B30DS,A320NEO,ZLXY,ZGHA,202508241629
2025-08-24_CES2265_ZLXY_ZGHA,20250824163606,CES2265,B30DS,A320NEO,ZLXY,ZGHA,202508241629
2025-08-24_CES2266_ZGHA_ZLXY,20250824205406,CES2266,B30DS,A320NEO,ZGHA,ZLXY,202508241905
2025-08-24_CES2266_ZGHA_ZLXY,20250824203939,CES2266,B30DS,A320NEO,ZGHA,ZLXY,202508241905
2025-08-24_CES2266_ZGHA_ZLXY,20250824191411,CES2266,B30DS,A320NEO,ZGHA,ZLXY,202508241905
2025-08-24_CES2267_ZLXY_ZUCK,20250824204421,CES2267,B9971,A321,ZLXY,ZUCK,202508241905
2025-08-24_CES2267_ZLXY_ZUCK,20250824202945,CES2267,B9971,A321,ZLXY,ZUCK,202508241905
2025-08-24_CES2267_ZLXY_ZUCK,20250824191404,CES2267,B9971,A321,ZLXY,ZUCK,202508241905
2025-08-24_CES2268_ZUCK_ZLXY,20250824225838,CES2268,B9971,A321,ZUCK,ZLXY,202508242143
2025-08-24_CES2268_ZUCK_ZLXY,20250824225203,CES2268,B9971,A321,ZUCK,ZLXY,202508242143
2025-08-24_CES2268_ZUCK_ZLXY,20250824214952,CES2268,B9971,A321,ZUCK,ZLXY,202508242143
2025-08-24_CES2269_ZLXY_ZGSZ,20250825011150,CES2269,B32N1,A321NEO,ZLXY,ZGSZ,202508241016
2025-08-24_CES2269_ZLXY_ZGSZ,20250825003602,CES2269,B32N1,A321NEO,ZLXY,ZGSZ,202508241016
2025-08-24_CES2269_ZLXY_ZGSZ,20250825003331,CES2269,B32N1,A321NEO,ZLXY,ZGSZ,202508241016
2025-08-24_CES2269_ZLXY_ZGSZ,20250825001526,CES2269,B32N1,A321NEO,ZLXY,ZGSZ,202508241016
2025-08-24_CES2269_ZLXY_ZGSZ,20250824131620,CES2269,B32N1,A321NEO,ZLXY,ZGSZ,202508241016
2025-08-24_CES2269_ZLXY_ZGSZ,20250824130708,CES2269,B32N1,A321NEO,ZLXY,ZGSZ,202508241016
2025-08-24_CES2269_ZLXY_ZGSZ,20250824111517,CES2269,B32N1,A321NEO,ZLXY,ZGSZ,202508241016
2025-08-24_CES2269_ZLXY_ZGSZ,20250824102422,CES2269,B32N1,A321NEO,ZLXY,ZGSZ,202508241016
2025-08-24_CES2270_ZGSZ_ZLXY,20250824172620,CES2270,B32N1,A321NEO,ZGSZ,ZLXY,202508241443
2025-08-24_CES2270_ZGSZ_ZLXY,20250824170801,CES2270,B32N1,A321NEO,ZGSZ,ZLXY,202508241443
2025-08-24_CES2270_ZGSZ_ZLXY,20250824145356,CES2270,B32N1,A321NEO,ZGSZ,ZLXY,202508241443
2025-08-24_CES2271_ZLXY_ZYCC,20250824170744,CES2271,B1812,A321,ZLXY,ZYCC,202508241421
2025-08-24_CES2271_ZLXY_ZYCC,20250824165751,CES2271,B1812,A321,ZLXY,ZYCC,202508241421
2025-08-24_CES2271_ZLXY_ZYCC,20250824165209,CES2271,B1812,A321,ZLXY,ZYCC,202508241421
2025-08-24_CES2271_ZLXY_ZYCC,20250824142818,CES2271,B1812,A321,ZLXY,ZYCC,202508241421
2025-08-24_CES2272_ZYCC_ZLXY,20250824224145,CES2272,B1812,A321,ZYCC,ZLXY,202508241906
2025-08-24_CES2272_ZYCC_ZLXY,20250824223629,CES2272,B1812,A321,ZYCC,ZLXY,202508241906
2025-08-24_CES2272_ZYCC_ZLXY,20250824222217,CES2272,B1812,A321,ZYCC,ZLXY,202508241906
2025-08-24_CES2272_ZYCC_ZLXY,20250824192348,CES2272,B1812,A321,ZYCC,ZLXY,202508241906
2025-08-24_CES2272_ZYCC_ZLXY,20250824191436,CES2272,B1812,A321,ZYCC,ZLXY,202508241906
2025-08-24_CES2275_ZLXY_ZLYL,20250824191938,CES2275,B6460,A319,ZLXY,ZLYL,202508241808
2025-08-24_CES2275_ZLXY_ZLYL,20250824190552,CES2275,B6460,A319,ZLXY,ZLYL,202508241808
2025-08-24_CES2275_ZLXY_ZLYL,20250824181828,CES2275,B6460,A319,ZLXY,ZLYL,202508241808
2025-08-24_CES2276_ZLYL_ZLXY,20250824221637,CES2276,B6460,A319,ZLYL,ZLXY,202508242051
2025-08-24_CES2276_ZLYL_ZLXY,20250824220751,CES2276,B6460,A319,ZLYL,ZLXY,202508242051
2025-08-24_CES2276_ZLYL_ZLXY,20250824215349,CES2276,B6460,A319,ZLYL,ZLXY,202508242051
2025-08-24_CES2276_ZLYL_ZLXY,20250824205844,CES2276,B6460,A319,ZLYL,ZLXY,202508242051
2025-08-24_CES2277_ZLXY_ZBTJ,20250824171222,CES2277,B32CW,A320NEO,ZLXY,ZBTJ,202508241525
2025-08-24_CES2277_ZLXY_ZBTJ,20250824170224,CES2277,B32CW,A320NEO,ZLXY,ZBTJ,202508241525
2025-08-24_CES2277_ZLXY_ZBTJ,20250824153539,CES2277,B32CW,A320NEO,ZLXY,ZBTJ,202508241525
2025-08-24_CES2277_ZLXY_ZBTJ,20250824153025,CES2277,B32CW,A320NEO,ZLXY,ZBTJ,202508241525
2025-08-24_CES2278_ZBTJ_ZLXY,20250824203357,CES2278,B32CW,A320NEO,ZBTJ,ZLXY,202508241813
2025-08-24_CES2278_ZBTJ_ZLXY,20250824202935,CES2278,B32CW,A320NEO,ZBTJ,ZLXY,202508241813
2025-08-24_CES2278_ZBTJ_ZLXY,20250824200806,CES2278,B32CW,A320NEO,ZBTJ,ZLXY,202508241813
2025-08-24_CES2278_ZBTJ_ZLXY,20250824182517,CES2278,B32CW,A320NEO,ZBTJ,ZLXY,202508241813
2025-08-24_CES2281_ZLXY_ZSYW,20250825011022,CES2281,B6375,A320,ZLXY,ZSYW,202508240615
2025-08-24_CES2281_ZLXY_ZSYW,20250825003503,CES2281,B6375,A320,ZLXY,ZSYW,202508240615
2025-08-24_CES2281_ZLXY_ZSYW,20250825003046,CES2281,B6375,A320,ZLXY,ZSYW,202508240615
2025-08-24_CES2281_ZLXY_ZSYW,20250824084205,CES2281,B6375,A320,ZLXY,ZSYW,202508240615
2025-08-24_CES2281_ZLXY_ZSYW,20250824083637,CES2281,B6375,A320,ZLXY,ZSYW,202508240615
2025-08-24_CES2281_ZLXY_ZSYW,20250824070820,CES2281,B6375,A320,ZLXY,ZSYW,202508240615
2025-08-24_CES2281_ZLXY_ZSYW,20250824062116,CES2281,B6375,A320,ZLXY,ZSYW,202508240615
2025-08-24_CES2282_ZSYW_ZLXY,20250825011132,CES2282,B6375,A320,ZSYW,ZLXY,202508240949
2025-08-24_CES2282_ZSYW_ZLXY,20250824122221,CES2282,B6375,A320,ZSYW,ZLXY,202508240949
2025-08-24_CES2282_ZSYW_ZLXY,20250824121315,CES2282,B6375,A320,ZSYW,ZLXY,202508240949
2025-08-24_CES2282_ZSYW_ZLXY,20250824095623,CES2282,B6375,A320,ZSYW,ZLXY,202508240949
2025-08-24_CES2287_ZLXY_ZLYL,20250825011631,CES2287,B6459,A319,ZLXY,ZLYL,202508240802
2025-08-24_CES2287_ZLXY_ZLYL,20250825002429,CES2287,B6459,A319,ZLXY,ZLYL,202508240802
2025-08-24_CES2287_ZLXY_ZLYL,20250825001310,CES2287,B6459,A319,ZLXY,ZLYL,202508240802
2025-08-24_CES2287_ZLXY_ZLYL,20250824091008,CES2287,B6459,A319,ZLXY,ZLYL,202508240802
2025-08-24_CES2287_ZLXY_ZLYL,20250824090540,CES2287,B6459,A319,ZLXY,ZLYL,202508240802
2025-08-24_CES2287_ZLXY_ZLYL,20250824085732,CES2287,B6459,A319,ZLXY,ZLYL,202508240802
2025-08-24_CES2287_ZLXY_ZLYL,20250824080947,CES2287,B6459,A319,ZLXY,ZLYL,202508240802
2025-08-24_CES2288_ZLYL_ZLXY,20250825011629,CES2288,B6459,A319,ZLYL,ZLXY,202508241047
2025-08-24_CES2288_ZLYL_ZLXY,20250824120728,CES2288,B6459,A319,ZLYL,ZLXY,202508241047
2025-08-24_CES2288_ZLYL_ZLXY,20250824114811,CES2288,B6459,A319,ZLYL,ZLXY,202508241047
2025-08-24_CES2288_ZLYL_ZLXY,20250824105402,CES2288,B6459,A319,ZLYL,ZLXY,202508241047
2025-08-24_CES2289_ZLXY_ZSWZ,20250824214008,CES2289,B9943,A320,ZLXY,ZSWZ,202508241912
2025-08-24_CES2289_ZLXY_ZSWZ,20250824213545,CES2289,B9943,A320,ZLXY,ZSWZ,202508241912
2025-08-24_CES2289_ZLXY_ZSWZ,20250824213152,CES2289,B9943,A320,ZLXY,ZSWZ,202508241912
2025-08-24_CES2289_ZLXY_ZSWZ,20250824191938,CES2289,B9943,A320,ZLXY,ZSWZ,202508241912
2025-08-24_CES2290_ZSWZ_ZLXY,20250825005558,CES2290,B9943,A320,ZSWZ,ZLXY,202508242220
2025-08-24_CES2290_ZSWZ_ZLXY,20250825003949,CES2290,B9943,A320,ZSWZ,ZLXY,202508242220
2025-08-24_CES2290_ZSWZ_ZLXY,20250824223018,CES2290,B9943,A320,ZSWZ,ZLXY,202508242220
2025-08-24_CES2291_ZLXY_ZSHC,20250825011655,CES2291,B5926,A330-200,ZLXY,ZSHC,202508240816
2025-08-24_CES2291_ZLXY_ZSHC,20250825002559,CES2291,B5926,A330-200,ZLXY,ZSHC,202508240816
2025-08-24_CES2291_ZLXY_ZSHC,20250825001329,CES2291,B5926,A330-200,ZLXY,ZSHC,202508240816
2025-08-24_CES2291_ZLXY_ZSHC,20250824103246,CES2291,B5926,A330-200,ZLXY,ZSHC,202508240816
2025-08-24_CES2291_ZLXY_ZSHC,20250824102342,CES2291,B5926,A330-200,ZLXY,ZSHC,202508240816
2025-08-24_CES2291_ZLXY_ZSHC,20250824090538,CES2291,B5926,A330-200,ZLXY,ZSHC,202508240816
2025-08-24_CES2291_ZLXY_ZSHC,20250824082346,CES2291,B5926,A330-200,ZLXY,ZSHC,202508240816
2025-08-24_CES2292_ZSHC_ZLXY,20250825011250,CES2292,B5926,A330-200,ZSHC,ZLXY,202508241222
2025-08-24_CES2292_ZSHC_ZLXY,20250824144004,CES2292,B5926,A330-200,ZSHC,ZLXY,202508241222
2025-08-24_CES2292_ZSHC_ZLXY,20250824143356,CES2292,B5926,A330-200,ZSHC,ZLXY,202508241222
2025-08-24_CES2292_ZSHC_ZLXY,20250824142419,CES2292,B5926,A330-200,ZSHC,ZLXY,202508241222
2025-08-24_CES2292_ZSHC_ZLXY,20250824123934,CES2292,B5926,A330-200,ZSHC,ZLXY,202508241222
2025-08-24_CES2292_ZSHC_ZLXY,20250824123351,CES2292,B5926,A330-200,ZSHC,ZLXY,202508241222
2025-08-24_CES2293_ZLXY_ZWSH,20250825011141,CES2293,B32C8,A320NEO,ZLXY,ZWSH,202508240920
2025-08-24_CES2293_ZLXY_ZWSH,20250824140632,CES2293,B32C8,A320NEO,ZLXY,ZWSH,202508240920
2025-08-24_CES2293_ZLXY_ZWSH,20250824135820,CES2293,B32C8,A320NEO,ZLXY,ZWSH,202508240920
2025-08-24_CES2293_ZLXY_ZWSH,20250824100637,CES2293,B32C8,A320NEO,ZLXY,ZWSH,202508240920
2025-08-24_CES2293_ZLXY_ZWSH,20250824093033,CES2293,B32C8,A320NEO,ZLXY,ZWSH,202508240920
2025-08-24_CES2294_ZWSH_ZLXY,20250824190050,CES2294,B32C8,A320NEO,ZWSH,ZLXY,202508241505
2025-08-24_CES2294_ZWSH_ZLXY,20250824184951,CES2294,B32C8,A320NEO,ZWSH,ZLXY,202508241505
2025-08-24_CES2294_ZWSH_ZLXY,20250824184359,CES2294,B32C8,A320NEO,ZWSH,ZLXY,202508241505
2025-08-24_CES2294_ZWSH_ZLXY,20250824151534,CES2294,B32C8,A320NEO,ZWSH,ZLXY,202508241505
2025-08-24_CES2297_ZLXY_ZYTL,20250825011238,CES2297,B32CT,A320NEO,ZLXY,ZYTL,202508240939
2025-08-24_CES2297_ZLXY_ZYTL,20250824114230,CES2297,B32CT,A320NEO,ZLXY,ZYTL,202508240939
2025-08-24_CES2297_ZLXY_ZYTL,20250824113620,CES2297,B32CT,A320NEO,ZLXY,ZYTL,202508240939
2025-08-24_CES2297_ZLXY_ZYTL,20250824094630,CES2297,B32CT,A320NEO,ZLXY,ZYTL,202508240939
2025-08-24_CES2298_ZYTL_ZLXY,20250824153541,CES2298,B32CT,A320NEO,ZYTL,ZLXY,202508241318
2025-08-24_CES2298_ZYTL_ZLXY,20250824153013,CES2298,B32CT,A320NEO,ZYTL,ZLXY,202508241318
2025-08-24_CES2298_ZYTL_ZLXY,20250824152010,CES2298,B32CT,A320NEO,ZYTL,ZLXY,202508241318
2025-08-24_CES2298_ZYTL_ZLXY,20250824132831,CES2298,B32CT,A320NEO,ZYTL,ZLXY,202508241318
2025-08-24_CES2299_ZLXY_ZWWW,20250824210425,CES2299,B5930,A330-200,ZLXY,ZWWW,202508241730
2025-08-24_CES2299_ZLXY_ZWWW,20250824205007,CES2299,B5930,A330-200,ZLXY,ZWWW,202508241730
2025-08-24_CES2299_ZLXY_ZWWW,20250824204430,CES2299,B5930,A330-200,ZLXY,ZWWW,202508241730
2025-08-24_CES2299_ZLXY_ZWWW,20250824173945,CES2299,B5930,A330-200,ZLXY,ZWWW,202508241730
2025-08-24_CES2300_ZWWW_ZLXY,20250825005604,CES2300,B5930,A330-200,ZWWW,ZLXY,202508242200
2025-08-24_CES2300_ZWWW_ZLXY,20250825004347,CES2300,B5930,A330-200,ZWWW,ZLXY,202508242200
2025-08-24_CES2300_ZWWW_ZLXY,20250824220808,CES2300,B5930,A330-200,ZWWW,ZLXY,202508242200
2025-08-24_CES2301_ZLXY_ZGGG,20250825011814,CES2301,B1861,A320,ZLXY,ZGGG,202508241044
2025-08-24_CES2301_ZLIC_ZLXY,20250825011214,CES2301,B32CT,A320NEO,ZLIC,ZLXY,202508240705
2025-08-24_CES2301_ZLIC_ZLXY,20250825003552,CES2301,B32CT,A320NEO,ZLIC,ZLXY,202508240705
2025-08-24_CES2301_ZLIC_ZLXY,20250825003341,CES2301,B32CT,A320NEO,ZLIC,ZLXY,202508240705
2025-08-24_CES2301_ZLXY_ZGGG,20250824133406,CES2301,B1861,A320,ZLXY,ZGGG,202508241044
2025-08-24_CES2301_ZLXY_ZGGG,20250824132829,CES2301,B1861,A320,ZLXY,ZGGG,202508241044
2025-08-24_CES2301_ZLXY_ZGGG,20250824132211,CES2301,B1861,A320,ZLXY,ZGGG,202508241044
2025-08-24_CES2301_ZLXY_ZGGG,20250824111448,CES2301,B1861,A320,ZLXY,ZGGG,202508241044
2025-08-24_CES2301_ZLXY_ZGGG,20250824105020,CES2301,B1861,A320,ZLXY,ZGGG,202508241044
2025-08-24_CES2301_ZLIC_ZLXY,20250824082344,CES2301,B32CT,A320NEO,ZLIC,ZLXY,202508240705
2025-08-24_CES2301_ZLIC_ZLXY,20250824081402,CES2301,B32CT,A320NEO,ZLIC,ZLXY,202508240705
2025-08-24_CES2301_ZLIC_ZLXY,20250824080618,CES2301,B32CT,A320NEO,ZLIC,ZLXY,202508240705
2025-08-24_CES2301_ZLIC_ZLXY,20250824080145,CES2301,B32CT,A320NEO,ZLIC,ZLXY,202508240705
2025-08-24_CES2301_ZLIC_ZLXY,20250824071221,CES2301,B32CT,A320NEO,ZLIC,ZLXY,202508240705
2025-08-24_CES2302_ZLXY_ZLIC,20250824184936,CES2302,B323Z,A320NEO,ZLXY,ZLIC,202508241734
2025-08-24_CES2302_ZLXY_ZLIC,20250824184420,CES2302,B323Z,A320NEO,ZLXY,ZLIC,202508241734
2025-08-24_CES2302_ZLXY_ZLIC,20250824183825,CES2302,B323Z,A320NEO,ZLXY,ZLIC,202508241734
2025-08-24_CES2302_ZLXY_ZLIC,20250824174431,CES2302,B323Z,A320NEO,ZLXY,ZLIC,202508241734
2025-08-24_CES2302_ZGGG_ZLXY,20250824173156,CES2302,B1861,A320,ZGGG,ZLXY,202508241456
2025-08-24_CES2302_ZGGG_ZLXY,20250824171750,CES2302,B1861,A320,ZGGG,ZLXY,202508241456
2025-08-24_CES2302_ZGGG_ZLXY,20250824171221,CES2302,B1861,A320,ZGGG,ZLXY,202508241456
2025-08-24_CES2302_ZGGG_ZLXY,20250824150418,CES2302,B1861,A320,ZGGG,ZLXY,202508241456
2025-08-24_CES2303_ZLXY_ZGGG,20250825011237,CES2303,B657S,C919,ZLXY,ZGGG,202508240843
2025-08-24_CES2303_ZLXY_ZGGG,20250825003608,CES2303,B657S,C919,ZLXY,ZGGG,202508240843
2025-08-24_CES2303_ZLXY_ZGGG,20250825003420,CES2303,B657S,C919,ZLXY,ZGGG,202508240843
2025-08-24_CES2303_ZLXY_ZGGG,20250825001521,CES2303,B657S,C919,ZLXY,ZGGG,202508240843
2025-08-24_CES2303_ZLXY_ZGGG,20250824115328,CES2303,B657S,C919,ZLXY,ZGGG,202508240843
2025-08-24_CES2303_ZLXY_ZGGG,20250824112738,CES2303,B657S,C919,ZLXY,ZGGG,202508240843
2025-08-24_CES2303_ZLXY_ZGGG,20250824090629,CES2303,B657S,C919,ZLXY,ZGGG,202508240843
2025-08-24_CES2303_ZLXY_ZGGG,20250824085312,CES2303,B657S,C919,ZLXY,ZGGG,202508240843
2025-08-24_CES2304_ZGGG_ZLXY,20250825014718,CES2304,B8649,A321,ZGGG,ZLXY,202508242332
2025-08-24_CES2304_ZGGG_ZLXY,20250825013542,CES2304,B8649,A321,ZGGG,ZLXY,202508242332
2025-08-24_CES2304_ZGGG_ZLXY,20250824234015,CES2304,B8649,A321,ZGGG,ZLXY,202508242332
2025-08-24_CES2307_ZLXY_ZGKL,20250825011054,CES2307,B32CW,A320NEO,ZLXY,ZGKL,202508240754
2025-08-24_CES2307_ZLXY_ZGKL,20250825003520,CES2307,B32CW,A320NEO,ZLXY,ZGKL,202508240754
2025-08-24_CES2307_ZLXY_ZGKL,20250825003022,CES2307,B32CW,A320NEO,ZLXY,ZGKL,202508240754
2025-08-24_CES2307_ZLXY_ZGKL,20250824101041,CES2307,B32CW,A320NEO,ZLXY,ZGKL,202508240754
2025-08-24_CES2307_ZLXY_ZGKL,20250824100648,CES2307,B32CW,A320NEO,ZLXY,ZGKL,202508240754
