FlightKey,ReceiveTime,FlightNo,RegNo,DepAirport,ArrAirport,SOBT,CraftType
2025-07-30_CDC8270_ZLXY_ZSHC,20250730012928,CDC8270,B8895,ZLXY,ZSHC,202507300600,A320-214
2025-07-30_CDC8270_ZLXY_ZSHC,20250729183541,CDC8270,,ZLXY,ZSHC,202507300600,
2025-07-30_CDC8270_ZLXY_ZSHC,20250729002349,CDC8270,,ZLXY,ZSHC,202507300600,
2025-07-30_CDC8339_ZLXY_ZSWH,20250731011742,CDC8339,B309N,ZLXY,ZSWH,202507301140,A320-251N
2025-07-30_CDC8339_ZLXY_ZSWH,20250730173537,CDC8339,B309N,ZLXY,ZSWH,202507301140,A320-251N
2025-07-30_CDC8339_ZLXY_ZSWH,20250730084615,CDC8339,B309N,ZLXY,ZSWH,202507301140,A320-251N
2025-07-30_CDC8339_ZLXY_ZSWH,20250730084011,CDC8339,B309N,ZLXY,ZSWH,202507301140,A320-251N
2025-07-30_CDC8339_ZLXY_ZSWH,20250729183020,CDC8339,,ZLXY,ZSWH,202507301140,
2025-07-30_CDC8339_ZLXY_ZSWH,20250729001632,CDC8339,,ZLXY,ZSWH,202507301140,
2025-07-30_CDC8340_ZSWH_ZLXY,20250730175057,CDC8340,B309N,ZSWH,ZLXY,202507301450,A320-251N
2025-07-30_CDC8340_ZSWH_ZLXY,20250730174834,CDC8340,B309N,ZSWH,ZLXY,202507301450,A320-251N
2025-07-30_CDC8340_ZSWH_ZLXY,20250730172548,CDC8340,B309N,ZSWH,ZLXY,202507301450,A320-251N
2025-07-30_CDC8340_ZSWH_ZLXY,20250729183009,CDC8340,,ZSWH,ZLXY,202507301450,
2025-07-30_CDC8340_ZSWH_ZLXY,20250729001744,CDC8340,,ZSWH,ZLXY,202507301450,
2025-07-30_CDC8529_ZSNB_ZLXY,20250731014144,CDC8529,B8147,ZSNB,ZLXY,202507302305,A320-214
2025-07-30_CDC8529_ZSNB_ZLXY,20250731012206,CDC8529,B8147,ZSNB,ZLXY,202507302305,A320-214
2025-07-30_CDC8529_ZSNB_ZLXY,20250730232156,CDC8529,B8147,ZSNB,ZLXY,202507302305,A320-214
2025-07-30_CDC8529_ZSNB_ZLXY,20250730231133,CDC8529,B8147,ZSNB,ZLXY,202507302305,A320-214
2025-07-30_CDC8529_ZSNB_ZLXY,20250730230809,CDC8529,B8147,ZSNB,ZLXY,202507302305,A320-214
2025-07-30_CDC8529_ZSNB_ZLXY,20250730190615,CDC8529,B8147,ZSNB,ZLXY,202507302305,A320-214
2025-07-30_CDC8529_ZSNB_ZLXY,20250730190317,CDC8529,B8147,ZSNB,ZLXY,202507302305,A320-214
2025-07-30_CDC8529_ZSNB_ZLXY,20250730173248,CDC8529,,ZSNB,ZLXY,202507302305,
2025-07-30_CDC8529_ZSNB_ZLXY,20250729182718,CDC8529,,ZSNB,ZLXY,202507302105,
2025-07-30_CDC8529_ZSNB_ZLXY,20250729001413,CDC8529,,ZSNB,ZLXY,202507302105,
2025-07-30_CDC8530_ZLXY_ZSNB,20250729171131,CDC8530,,ZLXY,ZSNB,202507300610,
2025-07-30_CDC8530_ZLXY_ZSNB,20250729002356,CDC8530,,ZLXY,ZSNB,202507300610,
2025-07-30_CDC8619_ZLXY_ZYHB,20250731012042,CDC8619,B8896,ZLXY,ZYHB,202507300645,A320-214
2025-07-30_CDC8619_ZLXY_ZYHB,20250731004104,CDC8619,B8896,ZLXY,ZYHB,202507300645,A320-214
2025-07-30_CDC8619_ZLXY_ZYHB,20250731003044,CDC8619,B8896,ZLXY,ZYHB,202507300645,A320-214
2025-07-30_CDC8619_ZLXY_ZYHB,20250730101346,CDC8619,B8896,ZLXY,ZYHB,202507300645,A320-214
2025-07-30_CDC8619_ZLXY_ZYHB,20250730095724,CDC8619,B8896,ZLXY,ZYHB,202507300645,A320-214
2025-07-30_CDC8619_ZLXY_ZYHB,20250730070741,CDC8619,B8896,ZLXY,ZYHB,202507300645,A320-214
2025-07-30_CDC8619_ZLXY_ZYHB,20250730070142,CDC8619,B8896,ZLXY,ZYHB,202507300645,A320-214
2025-07-30_CDC8619_ZLXY_ZYHB,20250730064820,CDC8619,B8896,ZLXY,ZYHB,202507300645,A320-214
2025-07-30_CDC8619_ZLXY_ZYHB,20250730063942,CDC8619,B8896,ZLXY,ZYHB,202507300645,A320-214
2025-07-30_CDC8619_ZLXY_ZYHB,20250730022313,CDC8619,B8896,ZLXY,ZYHB,202507300645,A320-214
2025-07-30_CDC8619_ZLXY_ZYHB,20250730021354,CDC8619,B8896,ZLXY,ZYHB,202507300645,A320-214
2025-07-30_CDC8619_ZLXY_ZYHB,20250729183741,CDC8619,,ZLXY,ZYHB,202507300645,
2025-07-30_CDC8619_ZLXY_ZYHB,20250729002546,CDC8619,,ZLXY,ZYHB,202507300645,
2025-07-30_CDC8620_ZYHB_ZLXY,20250730202129,CDC8620,B8896,ZYHB,ZLXY,202507301635,A320-214
2025-07-30_CDC8620_ZYHB_ZLXY,20250730201227,CDC8620,B8896,ZYHB,ZLXY,202507301635,A320-214
2025-07-30_CDC8620_ZYHB_ZLXY,20250730195956,CDC8620,B8896,ZYHB,ZLXY,202507301635,A320-214
2025-07-30_CDC8620_ZYHB_ZLXY,20250730174540,CDC8620,B8896,ZYHB,ZLXY,202507301635,A320-214
2025-07-30_CDC8620_ZYHB_ZLXY,20250729182520,CDC8620,,ZYHB,ZLXY,202507301635,
2025-07-30_CDC8620_ZYHB_ZLXY,20250729001240,CDC8620,,ZYHB,ZLXY,202507301635,
2025-07-30_CDC8657_ZHES_ZLXY,20250730210128,CDC8657,B321W,ZHES,ZLXY,202507301825,A320-251N
2025-07-30_CDC8657_ZHES_ZLXY,20250730204952,CDC8657,B321W,ZHES,ZLXY,202507301825,A320-251N
2025-07-30_CDC8657_ZHES_ZLXY,20250730202537,CDC8657,B321W,ZHES,ZLXY,202507301825,A320-251N
2025-07-30_CDC8657_ZHES_ZLXY,20250730195149,CDC8657,B321W,ZHES,ZLXY,202507301825,A320-251N
2025-07-30_CDC8657_ZHES_ZLXY,20250730194228,CDC8657,B321W,ZHES,ZLXY,202507301825,A320-251N
2025-07-30_CDC8657_ZHES_ZLXY,20250730193804,CDC8657,B321W,ZHES,ZLXY,202507301825,A320-251N
2025-07-30_CDC8657_ZSHC_ZHES,20250730190257,CDC8657,B321W,ZSHC,ZHES,202507301525,A320-251N
2025-07-30_CDC8657_ZSHC_ZHES,20250730190227,CDC8657,B321W,ZSHC,ZHES,202507301525,A320-251N
2025-07-30_CDC8657_ZHES_ZLXY,20250730185717,CDC8657,B321W,ZHES,ZLXY,202507301825,A320-251N
2025-07-30_CDC8657_ZSHC_ZHES,20250730185038,CDC8657,B321W,ZSHC,ZHES,202507301525,A320-251N
2025-07-30_CDC8657_ZSHC_ZHES,20250730180812,CDC8657,B321W,ZSHC,ZHES,202507301525,A320-251N
2025-07-30_CDC8657_ZSHC_ZHES,20250730180341,CDC8657,B321W,ZSHC,ZHES,202507301525,A320-251N
2025-07-30_CDC8657_ZSHC_ZHES,20250730174641,CDC8657,B321W,ZSHC,ZHES,202507301525,A320-251N
2025-07-30_CDC8657_ZHES_ZLXY,20250730174146,CDC8657,B321W,ZHES,ZLXY,202507301825,A320-251N
2025-07-30_CDC8657_ZSHC_ZHES,20250730172821,CDC8657,B321W,ZSHC,ZHES,202507301525,A320-251N
2025-07-30_CDC8657_ZSHC_ZHES,20250730003839,CDC8657,,ZSHC,ZHES,202507301525,
2025-07-30_CDC8657_ZHES_ZLXY,20250730003839,CDC8657,,ZHES,ZLXY,202507301825,
2025-07-30_CDC8657_ZSHC_ZHES,20250730000200,CDC8657,,ZSHC,ZHES,202507301535,
2025-07-30_CDC8657_ZHES_ZLXY,20250729231557,CDC8657,,ZHES,ZLXY,202507301915,
2025-07-30_CDC8657_ZSHC_ZHES,20250729231555,CDC8657,,ZSHC,ZHES,202507301445,
2025-07-30_CDC8657_ZHES_ZLXY,20250729183544,CDC8657,,ZHES,ZLXY,202507301745,
2025-07-30_CDC8657_ZSHC_ZHES,20250729183543,CDC8657,,ZSHC,ZHES,202507301445,
2025-07-30_CDC8657_ZSHC_ZHES,20250729002351,CDC8657,,ZSHC,ZHES,202507301445,
2025-07-30_CDC8657_ZHES_ZLXY,20250729002253,CDC8657,,ZHES,ZLXY,202507301745,
2025-07-30_CDC8658_ZHES_ZSHC,20250801001453,CDC8658,B321W,ZHES,ZSHC,202507302335,A320-251N
2025-07-30_CDC8658_ZHES_ZSHC,20250731021740,CDC8658,B321W,ZHES,ZSHC,202507302335,A320-251N
2025-07-30_CDC8658_ZHES_ZSHC,20250731020738,CDC8658,B321W,ZHES,ZSHC,202507302335,A320-251N
2025-07-30_CDC8658_ZHES_ZSHC,20250731004219,CDC8658,B321W,ZHES,ZSHC,202507302335,A320-251N
2025-07-30_CDC8658_ZHES_ZSHC,20250731002809,CDC8658,B321W,ZHES,ZSHC,202507302335,A320-251N
2025-07-30_CDC8658_ZHES_ZSHC,20250731000235,CDC8658,B321W,ZHES,ZSHC,202507302335,A320-251N
2025-07-30_CDC8658_ZHES_ZSHC,20250730235951,CDC8658,B321W,ZHES,ZSHC,202507302335,A320-251N
2025-07-30_CDC8658_ZHES_ZSHC,20250730235611,CDC8658,B321W,ZHES,ZSHC,202507302335,A320-251N
2025-07-30_CDC8658_ZLXY_ZHES,20250730233611,CDC8658,B321W,ZLXY,ZHES,202507302125,A320-251N
2025-07-30_CDC8658_ZLXY_ZHES,20250730233017,CDC8658,B321W,ZLXY,ZHES,202507302125,A320-251N
2025-07-30_CDC8658_ZLXY_ZHES,20250730232154,CDC8658,B321W,ZLXY,ZHES,202507302125,A320-251N
2025-07-30_CDC8658_ZLXY_ZHES,20250730231125,CDC8658,B321W,ZLXY,ZHES,202507302125,A320-251N
2025-07-30_CDC8658_ZLXY_ZHES,20250730230803,CDC8658,B321W,ZLXY,ZHES,202507302125,A320-251N
2025-07-30_CDC8658_ZLXY_ZHES,20250730222947,CDC8658,B321W,ZLXY,ZHES,202507302125,A320-251N
2025-07-30_CDC8658_ZLXY_ZHES,20250730220628,CDC8658,B321W,ZLXY,ZHES,202507302125,A320-251N
2025-07-30_CDC8658_ZLXY_ZHES,20250730214747,CDC8658,B321W,ZLXY,ZHES,202507302125,A320-251N
2025-07-30_CDC8658_ZHES_ZSHC,20250730203408,CDC8658,B321W,ZHES,ZSHC,202507302335,A320-251N
2025-07-30_CDC8658_ZHES_ZSHC,20250730202954,CDC8658,B321W,ZHES,ZSHC,202507302335,A320-251N
2025-07-30_CDC8658_ZLXY_ZHES,20250730173440,CDC8658,B321W,ZLXY,ZHES,202507302125,A320-251N
2025-07-30_CDC8658_ZHES_ZSHC,20250730084616,CDC8658,,ZHES,ZSHC,202507302335,
2025-07-30_CDC8658_ZLXY_ZHES,20250730081411,CDC8658,,ZLXY,ZHES,202507302125,
2025-07-30_CDC8658_ZHES_ZSHC,20250730081354,CDC8658,,ZHES,ZSHC,202507302240,
2025-07-30_CDC8658_ZLXY_ZHES,20250729182905,CDC8658,,ZLXY,ZHES,202507302035,
2025-07-30_CDC8658_ZHES_ZSHC,20250729182903,CDC8658,,ZHES,ZSHC,202507302240,
2025-07-30_CDC8658_ZLXY_ZHES,20250729001609,CDC8658,,ZLXY,ZHES,202507302035,
2025-07-30_CDC8658_ZHES_ZSHC,20250729001559,CDC8658,,ZHES,ZSHC,202507302240,
2025-07-30_CDC8722_WMKK_ZLXY,20250731011631,CDC8722,B309N,WMKK,ZLXY,202507300255,A320-251N
2025-07-30_CDC8722_WMKK_ZLXY,20250731003225,CDC8722,B309N,WMKK,ZLXY,202507300255,A320-251N
2025-07-30_CDC8722_WMKK_ZLXY,20250731002613,CDC8722,B309N,WMKK,ZLXY,202507300255,A320-251N
2025-07-30_CDC8722_WMKK_ZLXY,20250730083009,CDC8722,B309N,WMKK,ZLXY,202507300255,A320-251N
2025-07-30_CDC8722_WMKK_ZLXY,20250730082355,CDC8722,B309N,WMKK,ZLXY,202507300255,A320-251N
2025-07-30_CDC8722_WMKK_ZLXY,20250730081355,CDC8722,B309N,WMKK,ZLXY,202507300255,A320-251N
2025-07-30_CDC8722_WMKK_ZLXY,20250730062918,CDC8722,B309N,WMKK,ZLXY,202507300255,A320-251N
2025-07-30_CDC8722_WMKK_ZLXY,20250730055839,CDC8722,B309N,WMKK,ZLXY,202507300255,A320-251N
2025-07-30_CDC8722_WMKK_ZLXY,20250730032141,CDC8722,B309N,WMKK,ZLXY,202507300255,A320-251N
2025-07-30_CDC8722_WMKK_ZLXY,20250730030751,CDC8722,B309N,WMKK,ZLXY,202507300255,A320-251N
2025-07-30_CDC8722_WMKK_ZLXY,20250730025928,CDC8722,B309N,WMKK,ZLXY,202507300255,A320-251N
2025-07-30_CDC8722_WMKK_ZLXY,20250730002434,CDC8722,B309N,WMKK,ZLXY,202507300255,A320-251N
2025-07-30_CDC8722_WMKK_ZLXY,20250729231145,CDC8722,B309N,WMKK,ZLXY,202507300255,A320-251N
2025-07-30_CDC8722_WMKK_ZLXY,20250729224614,CDC8722,B309N,WMKK,ZLXY,202507300255,A320-251N
2025-07-30_CDC8722_WMKK_ZLXY,20250729222602,CDC8722,B309N,WMKK,ZLXY,202507300255,A320-251N
2025-07-30_CDC8722_WMKK_ZLXY,20250729182622,CDC8722,,WMKK,ZLXY,202507300255,
2025-07-30_CDC8722_WMKK_ZLXY,20250729001357,CDC8722,,WMKK,ZLXY,202507300255,
2025-07-30_CDC8937_ZLXY_UTSS,20250731003250,CDC8937,B303T,ZLXY,UTSS,202507300950,A319-115
2025-07-30_CDC8937_ZLXY_UTSS,20250731002802,CDC8937,B303T,ZLXY,UTSS,202507300950,A319-115
2025-07-30_CDC8937_ZLXY_UTSS,20250730173410,CDC8937,B303T,ZLXY,UTSS,202507300950,A319-115
2025-07-30_CDC8937_ZLXY_UTSS,20250730110638,CDC8937,B303T,ZLXY,UTSS,202507300950,A319
2025-07-30_CDC8937_ZLXY_UTSS,20250730101349,CDC8937,B303T,ZLXY,UTSS,202507300950,A319-115
2025-07-30_CDC8937_ZLXY_UTSS,20250730094952,CDC8937,B303T,ZLXY,UTSS,202507300950,A319-115
2025-07-30_CDC8937_ZLXY_UTSS,20250730093752,CDC8937,B303T,ZLXY,UTSS,202507300950,A319-115
2025-07-30_CDC8937_ZLXY_UTSS,20250730071944,CDC8937,B303T,ZLXY,UTSS,202507300950,A319-115
2025-07-30_CDC8937_ZLXY_UTSS,20250730071546,CDC8937,B303T,ZLXY,UTSS,202507300950,A319-115
2025-07-30_CDC8937_ZLXY_UTSS,20250729182720,CDC8937,,ZLXY,UTSS,202507300950,
2025-07-30_CDC8937_ZLXY_UTSS,20250729001426,CDC8937,,ZLXY,UTSS,202507300950,
2025-07-30_CDC8938_UTSS_ZLXY,20250730214349,CDC8938,B303T,UTSS,ZLXY,202507301635,A319-115
2025-07-30_CDC8938_UTSS_ZLXY,20250730213232,CDC8938,B303T,UTSS,ZLXY,202507301635,A319-115
2025-07-30_CDC8938_UTSS_ZLXY,20250730212723,CDC8938,B303T,UTSS,ZLXY,202507301635,A319-115
2025-07-30_CDC8938_UTSS_ZLXY,20250730175327,CDC8938,B303T,UTSS,ZLXY,202507301635,A319-115
2025-07-30_CDC8938_UTSS_ZLXY,20250730173243,CDC8938,B303T,UTSS,ZLXY,202507301635,A319-115
2025-07-30_CDC8938_UTSS_ZLXY,20250729182644,CDC8938,,UTSS,ZLXY,202507301635,
2025-07-30_CDC8938_UTSS_ZLXY,20250729001406,CDC8938,,UTSS,ZLXY,202507301635,
2025-07-30_CDC8949_ZBOW_ZBCF,20250731011950,CDC8949,B8320,ZBOW,ZBCF,202507301105,A320-214
2025-07-30_CDC8949_ZLXY_ZBOW,20250731011945,CDC8949,B8320,ZLXY,ZBOW,202507300850,A320-214
2025-07-30_CDC8949_ZLXY_ZBOW,20250731003629,CDC8949,B8320,ZLXY,ZBOW,202507300850,A320-214
2025-07-30_CDC8949_ZLXY_ZBOW,20250731003011,CDC8949,B8320,ZLXY,ZBOW,202507300850,A320-214
2025-07-30_CDC8949_ZBOW_ZBCF,20250730174357,CDC8949,B8320,ZBOW,ZBCF,202507301105,A320-214
2025-07-30_CDC8949_ZLXY_ZBOW,20250730104827,CDC8949,B8320,ZLXY,ZBOW,202507300850,A320-214
2025-07-30_CDC8949_ZLXY_ZBOW,20250730104403,CDC8949,B8320,ZLXY,ZBOW,202507300850,A320-214
2025-07-30_CDC8949_ZLXY_ZBOW,20250730103811,CDC8949,B8320,ZLXY,ZBOW,202507300850,A320-214
2025-07-30_CDC8949_ZLXY_ZBOW,20250730101032,CDC8949,B8320,ZLXY,ZBOW,202507300850,A320-214
2025-07-30_CDC8949_ZLXY_ZBOW,20250730092426,CDC8949,B8320,ZLXY,ZBOW,202507300850,A320-214
2025-07-30_CDC8949_ZLXY_ZBOW,20250730085753,CDC8949,B8320,ZLXY,ZBOW,202507300850,A320-214
2025-07-30_CDC8949_ZLXY_ZBOW,20250730085215,CDC8949,B8320,ZLXY,ZBOW,202507300850,A320-214
2025-07-30_CDC8949_ZBOW_ZBCF,20250730063416,CDC8949,B8320,ZBOW,ZBCF,202507301105,A320-214
2025-07-30_CDC8949_ZBOW_ZBCF,20250730062927,CDC8949,B8320,ZBOW,ZBCF,202507301105,A320-214
2025-07-30_CDC8949_ZLXY_ZBOW,20250730050006,CDC8949,B8320,ZLXY,ZBOW,202507300850,A320-214
2025-07-30_CDC8949_ZLXY_ZBOW,20250729183524,CDC8949,,ZLXY,ZBOW,202507300850,
2025-07-30_CDC8949_ZBOW_ZBCF,20250729183447,CDC8949,,ZBOW,ZBCF,202507301105,
2025-07-30_CDC8949_ZLXY_ZBOW,20250729002352,CDC8949,,ZLXY,ZBOW,202507300850,
2025-07-30_CDC8949_ZBOW_ZBCF,20250729002348,CDC8949,,ZBOW,ZBCF,202507301105,
2025-07-30_CDC8950_ZBOW_ZLXY,20250730183733,CDC8950,B8320,ZBOW,ZLXY,202507301700,A320-214
2025-07-30_CDC8950_ZBOW_ZLXY,20250730183233,CDC8950,B8320,ZBOW,ZLXY,202507301700,A320-214
2025-07-30_CDC8950_ZBOW_ZLXY,20250730182349,CDC8950,B8320,ZBOW,ZLXY,202507301700,A320-214
2025-07-30_CDC8950_ZBOW_ZLXY,20250730174934,CDC8950,B8320,ZBOW,ZLXY,202507301700,A320-214
2025-07-30_CDC8950_ZBOW_ZLXY,20250730174835,CDC8950,B8320,ZBOW,ZLXY,202507301700,A320-214
2025-07-30_CDC8950_ZBOW_ZLXY,20250730174822,CDC8950,B8320,ZBOW,ZLXY,202507301700,A320-214
2025-07-30_CDC8950_ZBCF_ZBOW,20250730173621,CDC8950,B8320,ZBCF,ZBOW,202507301435,A320-214
2025-07-30_CDC8950_ZBOW_ZLXY,20250730173620,CDC8950,B8320,ZBOW,ZLXY,202507301700,A320-214
2025-07-30_CDC8950_ZBOW_ZLXY,20250729182844,CDC8950,,ZBOW,ZLXY,202507301700,
2025-07-30_CDC8950_ZBCF_ZBOW,20250729182820,CDC8950,,ZBCF,ZBOW,202507301435,
2025-07-30_CDC8950_ZBOW_ZLXY,20250729001638,CDC8950,,ZBOW,ZLXY,202507301700,
2025-07-30_CDC8950_ZBCF_ZBOW,20250729001636,CDC8950,,ZBCF,ZBOW,202507301435,
2025-07-30_CDG2191_ZSAM_ZLXY,20250731011726,CDG2191,B5727,ZSAM,ZLXY,202507301010,B738
2025-07-30_CDG2191_ZSAM_ZLXY,20250731003421,CDG2191,B5727,ZSAM,ZLXY,202507301010,B738
2025-07-30_CDG2191_ZSAM_ZLXY,20250731002741,CDG2191,B5727,ZSAM,ZLXY,202507301010,B738
2025-07-30_CDG2191_ZSAM_ZLXY,20250730173357,CDG2191,B5727,ZSAM,ZLXY,202507301010,B738
2025-07-30_CDG2191_ZSAM_ZLXY,20250730110622,CDG2191,B5727,ZSAM,ZLXY,202507301010,B738
2025-07-30_CDG2191_ZSAM_ZLXY,20250730103350,CDG2191,B5727,ZSAM,ZLXY,202507301010,B738
2025-07-30_CDG2191_ZSAM_ZLXY,20250730102407,CDG2191,B5727,ZSAM,ZLXY,202507301010,B738
2025-07-30_CDG2191_ZSAM_ZLXY,20250730100545,CDG2191,B5727,ZSAM,ZLXY,202507301010,B738
2025-07-30_CDG2191_ZSAM_ZLXY,20250730062152,CDG2191,B5727,ZSAM,ZLXY,202507301010,B738
2025-07-30_CDG2191_ZSAM_ZLXY,20250730002759,CDG2191,,ZSAM,ZLXY,202507301010,
2025-07-30_CDG2191_ZSAM_ZLXY,20250729182845,CDG2191,,ZSAM,ZLXY,202507301010,
2025-07-30_CDG2191_ZSAM_ZLXY,20250729001610,CDG2191,,ZSAM,ZLXY,202507301010,
2025-07-30_CDG2192_ZLXY_ZSAM,20250730174939,CDG2192,B5727,ZLXY,ZSAM,202507301410,B738
2025-07-30_CDG2192_ZLXY_ZSAM,20250730174821,CDG2192,B5727,ZLXY,ZSAM,202507301410,B738
2025-07-30_CDG2192_ZLXY_ZSAM,20250730173516,CDG2192,B5727,ZLXY,ZSAM,202507301410,B738
2025-07-30_CDG2192_ZLXY_ZSAM,20250730102951,CDG2192,B5727,ZLXY,ZSAM,202507301410,B738
2025-07-30_CDG2192_ZLXY_ZSAM,20250730062149,CDG2192,,ZLXY,ZSAM,202507301410,
2025-07-30_CDG2192_ZLXY_ZSAM,20250730002757,CDG2192,,ZLXY,ZSAM,202507301410,
2025-07-30_CDG2192_ZLXY_ZSAM,20250729182841,CDG2192,,ZLXY,ZSAM,202507301410,
2025-07-30_CDG2192_ZLXY_ZSAM,20250729001636,CDG2192,,ZLXY,ZSAM,202507301410,
2025-07-30_CDG2193_ZSAM_ZLXY,20250731011958,CDG2193,B5592,ZSAM,ZLXY,202507300755,B738
2025-07-30_CDG2193_ZSAM_ZLXY,20250731003957,CDG2193,B5592,ZSAM,ZLXY,202507300755,B738
2025-07-30_CDG2193_ZSAM_ZLXY,20250731003016,CDG2193,B5592,ZSAM,ZLXY,202507300755,B738
2025-07-30_CDG2193_ZSAM_ZLXY,20250730110222,CDG2193,B5592,ZSAM,ZLXY,202507300755,B738
2025-07-30_CDG2193_ZSAM_ZLXY,20250730105750,CDG2193,B5592,ZSAM,ZLXY,202507300755,B738
2025-07-30_CDG2193_ZSAM_ZLXY,20250730104826,CDG2193,B5592,ZSAM,ZLXY,202507300755,B738
2025-07-30_CDG2193_ZSAM_ZLXY,20250730104357,CDG2193,B5592,ZSAM,ZLXY,202507300755,B738
2025-07-30_CDG2193_ZSAM_ZLXY,20250730090605,CDG2193,B5592,ZSAM,ZLXY,202507300755,B738
2025-07-30_CDG2193_ZSAM_ZLXY,20250730083025,CDG2193,B5592,ZSAM,ZLXY,202507300755,B738
2025-07-30_CDG2193_ZSAM_ZLXY,20250730082413,CDG2193,B5592,ZSAM,ZLXY,202507300755,B738
2025-07-30_CDG2193_ZSAM_ZLXY,20250730080124,CDG2193,B5592,ZSAM,ZLXY,202507300755,B738
2025-07-30_CDG2193_ZSAM_ZLXY,20250730042948,CDG2193,B5592,ZSAM,ZLXY,202507300755,B738
2025-07-30_CDG2193_ZSAM_ZLXY,20250730003257,CDG2193,,ZSAM,ZLXY,202507300755,
2025-07-30_CDG2193_ZSAM_ZLXY,20250729183616,CDG2193,,ZSAM,ZLXY,202507300755,
2025-07-30_CDG2193_ZSAM_ZLXY,20250729002338,CDG2193,,ZSAM,ZLXY,202507300755,
2025-07-30_CDG2194_ZLXY_ZSAM,20250731011625,CDG2194,B5592,ZLXY,ZSAM,202507301205,B738
2025-07-30_CDG2194_ZLXY_ZSAM,20250730173134,CDG2194,B5592,ZLXY,ZSAM,202507301205,B738
2025-07-30_CDG2194_ZLXY_ZSAM,20250730074024,CDG2194,B5592,ZLXY,ZSAM,202507301205,B738
2025-07-30_CDG2194_ZLXY_ZSAM,20250730003236,CDG2194,,ZLXY,ZSAM,202507301205,
2025-07-30_CDG2194_ZLXY_ZSAM,20250729183540,CDG2194,,ZLXY,ZSAM,202507301205,
2025-07-30_CDG2194_ZLXY_ZSAM,20250729002248,CDG2194,,ZLXY,ZSAM,202507301205,
2025-07-30_CDG2487_ZLXY_RJBB,20250729190052,CDG2487,,ZLXY,RJBB,202507300545,
2025-07-30_CDG2487_ZLXY_RJBB,20250729183138,CDG2487,,ZLXY,RJBB,202507300545,
2025-07-30_CDG2487_ZLXY_RJBB,20250729001858,CDG2487,,ZLXY,RJBB,202507300545,
2025-07-30_CDG2488_RJBB_ZLXY,20250729190114,CDG2488,,RJBB,ZLXY,202507302155,
2025-07-30_CDG2488_RJBB_ZLXY,20250729183125,CDG2488,,RJBB,ZLXY,202507302155,
2025-07-30_CDG2488_RJBB_ZLXY,20250729001917,CDG2488,,RJBB,ZLXY,202507302155,
2025-07-30_CDG2489_ZLXY_RJGG,20250729190059,CDG2489,,ZLXY,RJGG,202507300555,
2025-07-30_CDG2489_ZLXY_RJGG,20250729183611,CDG2489,,ZLXY,RJGG,202507300555,
2025-07-30_CDG2489_ZLXY_RJGG,20250729002332,CDG2489,,ZLXY,RJGG,202507300555,
2025-07-30_CDG2490_RJGG_ZLXY,20250729190057,CDG2490,,RJGG,ZLXY,202507302155,
2025-07-30_CDG2490_RJGG_ZLXY,20250729183156,CDG2490,,RJGG,ZLXY,202507302155,
2025-07-30_CDG2490_RJGG_ZLXY,20250729001908,CDG2490,,RJGG,ZLXY,202507302155,
2025-07-30_CDG4811_ZLXY_ZUGY,20250730235058,CDG4811,B1983,ZLXY,ZUGY,202507302125,B738
2025-07-30_CDG4811_ZLXY_ZUGY,20250730233022,CDG4811,B1983,ZLXY,ZUGY,202507302125,B738
2025-07-30_CDG4811_ZLXY_ZUGY,20250730215804,CDG4811,B1983,ZLXY,ZUGY,202507302125,B738
2025-07-30_CDG4811_ZLXY_ZUGY,20250730215211,CDG4811,B1983,ZLXY,ZUGY,202507302125,B738
2025-07-30_CDG4811_ZLXY_ZUGY,20250730213827,CDG4811,B1983,ZLXY,ZUGY,202507302125,B738
2025-07-30_CDG4811_ZLXY_ZUGY,20250730213235,CDG4811,B1983,ZLXY,ZUGY,202507302125,B738
2025-07-30_CDG4811_ZSQD_ZLXY,20250730204954,CDG4811,B1983,ZSQD,ZLXY,202507301805,B738
2025-07-30_CDG4811_ZSQD_ZLXY,20250730204615,CDG4811,B1983,ZSQD,ZLXY,202507301805,B738
2025-07-30_CDG4811_ZSQD_ZLXY,20250730204026,CDG4811,B1983,ZSQD,ZLXY,202507301805,B738
2025-07-30_CDG4811_ZSQD_ZLXY,20250730203407,CDG4811,B1983,ZSQD,ZLXY,202507301805,B738
2025-07-30_CDG4811_ZSQD_ZLXY,20250730190243,CDG4811,B1983,ZSQD,ZLXY,202507301805,B738
2025-07-30_CDG4811_ZSQD_ZLXY,20250730184231,CDG4811,B1983,ZSQD,ZLXY,202507301805,B738
2025-07-30_CDG4811_ZSQD_ZLXY,20250730183806,CDG4811,B1983,ZSQD,ZLXY,202507301805,B738
2025-07-30_CDG4811_ZSQD_ZLXY,20250730183240,CDG4811,B1983,ZSQD,ZLXY,202507301805,B738
2025-07-30_CDG4811_ZSQD_ZLXY,20250730180350,CDG4811,B1983,ZSQD,ZLXY,202507301805,B738
2025-07-30_CDG4811_ZLXY_ZUGY,20250730175953,CDG4811,B1983,ZLXY,ZUGY,202507302125,B738
2025-07-30_CDG4811_ZLXY_ZUGY,20250730175412,CDG4811,B1983,ZLXY,ZUGY,202507302125,B738
2025-07-30_CDG4811_ZLXY_ZUGY,20250730173840,CDG4811,,ZLXY,ZUGY,202507302125,
2025-07-30_CDG4811_ZSQD_ZLXY,20250730173744,CDG4811,B1983,ZSQD,ZLXY,202507301805,B738
