FlightKey,ReceiveTime,FlightNo,RegNo,CraftType,DepAirport,ArrAirport,FODC_ATOT
2025-08-01_CES2209_ZLXY_ZGOW,20250802011456,CES2209,B307F,A320NEO,ZLXY,ZGOW,202508010858
2025-08-01_CES2209_ZLXY_ZGOW,20250802003325,CES2209,B307F,A320NEO,ZLXY,ZGOW,202508010858
2025-08-01_CES2209_ZLXY_ZGOW,20250802002515,CES2209,B307F,A320NEO,ZLXY,ZGOW,202508010858
2025-08-01_CES2209_ZLXY_ZGOW,20250801115416,CES2209,B307F,A320NEO,ZLXY,ZGOW,202508010858
2025-08-01_CES2209_ZLXY_ZGOW,20250801114758,CES2209,B307F,A320NEO,ZLXY,ZGOW,202508010858
2025-08-01_CES2209_ZLXY_ZGOW,20250801114344,CES2209,B307F,A320NEO,ZLXY,ZGOW,202508010858
2025-08-01_CES2209_ZLXY_ZGOW,20250801090806,CES2209,B307F,A320NEO,ZLXY,ZGOW,202508010858
2025-08-01_CES2210_ZGOW_ZLXY,20250801154941,CES2210,B307F,A320NEO,ZGOW,ZLXY,202508011302
2025-08-01_CES2210_ZGOW_ZLXY,20250801154015,CES2210,B307F,A320NEO,ZGOW,ZLXY,202508011302
2025-08-01_CES2210_ZGOW_ZLXY,20250801131029,CES2210,B307F,A320NEO,ZGOW,ZLXY,202508011302
2025-08-01_CES2211_ZLXY_ZYHB,20250802012013,CES2211,B1837,A321,ZLXY,ZYHB,202508011010
2025-08-01_CES2211_ZLXY_ZYHB,20250802004213,CES2211,B1837,A321,ZLXY,ZYHB,202508011010
2025-08-01_CES2211_ZLXY_ZYHB,20250802002852,CES2211,B1837,A321,ZLXY,ZYHB,202508011010
2025-08-01_CES2211_ZLXY_ZYHB,20250801131041,CES2211,B1837,A321,ZLXY,ZYHB,202508011010
2025-08-01_CES2211_ZLXY_ZYHB,20250801130149,CES2211,B1837,A321,ZLXY,ZYHB,202508011010
2025-08-01_CES2211_ZLXY_ZYHB,20250801125809,CES2211,B1837,A321,ZLXY,ZYHB,202508011010
2025-08-01_CES2211_ZLXY_ZYHB,20250801111352,CES2211,B1837,A321,ZLXY,ZYHB,202508011010
2025-08-01_CES2211_ZLXY_ZYHB,20250801101939,CES2211,B1837,A321,ZLXY,ZYHB,202508011010
2025-08-01_CES2212_ZYHB_ZLXY,20250801174035,CES2212,B1837,A321,ZYHB,ZLXY,202508011423
2025-08-01_CES2212_ZYHB_ZLXY,20250801173212,CES2212,B1837,A321,ZYHB,ZLXY,202508011423
2025-08-01_CES2212_ZYHB_ZLXY,20250801143222,CES2212,B1837,A321,ZYHB,ZLXY,202508011423
2025-08-01_CES2213_ZLXY_ZSAM,20250802011726,CES2213,B1858,A321,ZLXY,ZSAM,202508010953
2025-08-01_CES2213_ZLYL_ZLXY,20250802011725,CES2213,B9942,A320,ZLYL,ZLXY,202508010731
2025-08-01_CES2213_ZLYL_ZLXY,20250802003607,CES2213,B9942,A320,ZLYL,ZLXY,202508010731
2025-08-01_CES2213_ZLXY_ZSAM,20250802003530,CES2213,B1858,A321,ZLXY,ZSAM,202508010953
2025-08-01_CES2213_ZLYL_ZLXY,20250802002643,CES2213,B9942,A320,ZLYL,ZLXY,202508010731
2025-08-01_CES2213_ZLXY_ZSAM,20250802002642,CES2213,B1858,A321,ZLXY,ZSAM,202508010953
2025-08-01_CES2213_ZLXY_ZSAM,20250801123621,CES2213,B1858,A321,ZLXY,ZSAM,202508010953
2025-08-01_CES2213_ZLXY_ZSAM,20250801122243,CES2213,B1858,A321,ZLXY,ZSAM,202508010953
2025-08-01_CES2213_ZLXY_ZSAM,20250801100604,CES2213,B1858,A321,ZLXY,ZSAM,202508010953
2025-08-01_CES2213_ZLXY_ZSAM,20250801100019,CES2213,B1858,A321,ZLXY,ZSAM,202508010953
2025-08-01_CES2213_ZLYL_ZLXY,20250801084418,CES2213,B9942,A320,ZLYL,ZLXY,202508010731
2025-08-01_CES2213_ZLYL_ZLXY,20250801083201,CES2213,B9942,A320,ZLYL,ZLXY,202508010731
2025-08-01_CES2213_ZLYL_ZLXY,20250801080903,CES2213,B9942,A320,ZLYL,ZLXY,202508010731
2025-08-01_CES2213_ZLYL_ZLXY,20250801074223,CES2213,B9942,A320,ZLYL,ZLXY,202508010731
2025-08-01_CES2214_ZSAM_ZLXY,20250801162439,CES2214,B1858,A321,ZSAM,ZLXY,202508011346
2025-08-01_CES2214_ZSAM_ZLXY,20250801161858,CES2214,B1858,A321,ZSAM,ZLXY,202508011346
2025-08-01_CES2214_ZSAM_ZLXY,20250801135617,CES2214,B1858,A321,ZSAM,ZLXY,202508011346
2025-08-01_CES2214_ZSAM_ZLXY,20250801135213,CES2214,B1858,A321,ZSAM,ZLXY,202508011346
2025-08-01_CES2223_ZLXY_ZSHC,20250801183532,CES2223,B302W,A320NEO,ZLXY,ZSHC,202508011624
2025-08-01_CES2223_ZLXY_ZSHC,20250801182417,CES2223,B302W,A320NEO,ZLXY,ZSHC,202508011624
2025-08-01_CES2223_ZLXY_ZSHC,20250801163049,CES2223,B302W,A320NEO,ZLXY,ZSHC,202508011624
2025-08-01_CES2224_ZSHC_ZLXY,20250802103414,CES2224,B32AD,A320NEO,ZSHC,ZLXY,202508012017
2025-08-01_CES2224_ZSHC_ZLXY,20250801230032,CES2224,B32AD,A320NEO,ZSHC,ZLXY,202508012017
2025-08-01_CES2224_ZSHC_ZLXY,20250801224908,CES2224,B32AD,A320NEO,ZSHC,ZLXY,202508012017
2025-08-01_CES2224_ZSHC_ZLXY,20250801222920,CES2224,B32AD,A320NEO,ZSHC,ZLXY,202508012017
2025-08-01_CES2224_ZSHC_ZLXY,20250801202352,CES2224,B32AD,A320NEO,ZSHC,ZLXY,202508012017
2025-08-01_CES2225_ZSSS_ZLXY,20250802011619,CES2225,B919D,C919,ZSSS,ZLXY,202508010939
2025-08-01_CES2225_ZSSS_ZLXY,20250802003513,CES2225,B919D,C919,ZSSS,ZLXY,202508010939
2025-08-01_CES2225_ZSSS_ZLXY,20250802002546,CES2225,B919D,C919,ZSSS,ZLXY,202508010939
2025-08-01_CES2225_ZSSS_ZLXY,20250801120419,CES2225,B919D,C919,ZSSS,ZLXY,202508010939
2025-08-01_CES2225_ZSSS_ZLXY,20250801120013,CES2225,B919D,C919,ZSSS,ZLXY,202508010939
2025-08-01_CES2225_ZSSS_ZLXY,20250801114354,CES2225,B919D,C919,ZSSS,ZLXY,202508010939
2025-08-01_CES2225_ZSSS_ZLXY,20250801100633,CES2225,B919D,C919,ZSSS,ZLXY,202508010939
2025-08-01_CES2225_ZSSS_ZLXY,20250801095141,CES2225,B919D,C919,ZSSS,ZLXY,202508010939
2025-08-01_CES2226_ZLXY_ZSSS,20250801154018,CES2226,B919D,C919,ZLXY,ZSSS,202508011311
2025-08-01_CES2226_ZLXY_ZSSS,20250801153407,CES2226,B919D,C919,ZLXY,ZSSS,202508011311
2025-08-01_CES2226_ZLXY_ZSSS,20250801152814,CES2226,B919D,C919,ZLXY,ZSSS,202508011311
2025-08-01_CES2226_ZLXY_ZSSS,20250801132326,CES2226,B919D,C919,ZLXY,ZSSS,202508011311
2025-08-01_CES2227_ZLXY_ZWKM,20250802011703,CES2227,B6470,A319,ZLXY,ZWKM,202508010732
2025-08-01_CES2227_ZLXY_ZWKM,20250802003527,CES2227,B6470,A319,ZLXY,ZWKM,202508010732
2025-08-01_CES2227_ZLXY_ZWKM,20250802002627,CES2227,B6470,A319,ZLXY,ZWKM,202508010732
2025-08-01_CES2227_ZLXY_ZWKM,20250801112019,CES2227,B6470,A319,ZLXY,ZWKM,202508010732
2025-08-01_CES2227_ZLXY_ZWKM,20250801110420,CES2227,B6470,A319,ZLXY,ZWKM,202508010732
2025-08-01_CES2227_ZLXY_ZWKM,20250801080842,CES2227,B6470,A319,ZLXY,ZWKM,202508010732
2025-08-01_CES2227_ZLXY_ZWKM,20250801074223,CES2227,B6470,A319,ZLXY,ZWKM,202508010732
2025-08-01_CES2229_ZLXY_ZSFZ,20250802011811,CES2229,B8861,A321,ZLXY,ZSFZ,202508010833
2025-08-01_CES2229_ZLXY_ZSFZ,20250802003754,CES2229,B8861,A321,ZLXY,ZSFZ,202508010833
2025-08-01_CES2229_ZLXY_ZSFZ,20250802002653,CES2229,B8861,A321,ZLXY,ZSFZ,202508010833
2025-08-01_CES2229_ZLXY_ZSFZ,20250801112038,CES2229,B8861,A321,ZLXY,ZSFZ,202508010833
2025-08-01_CES2229_ZLXY_ZSFZ,20250801111019,CES2229,B8861,A321,ZLXY,ZSFZ,202508010833
2025-08-01_CES2229_ZLXY_ZSFZ,20250801090837,CES2229,B8861,A321,ZLXY,ZSFZ,202508010833
2025-08-01_CES2229_ZLXY_ZSFZ,20250801084419,CES2229,B8861,A321,ZLXY,ZSFZ,202508010833
2025-08-01_CES2229_ZLXY_ZSFZ,20250801083819,CES2229,B8861,A321,ZLXY,ZSFZ,202508010833
2025-08-01_CES2230_ZSFZ_ZLXY,20250802011640,CES2230,B8861,A321,ZSFZ,ZLXY,202508011218
2025-08-01_CES2230_ZSFZ_ZLXY,20250801151737,CES2230,B8861,A321,ZSFZ,ZLXY,202508011218
2025-08-01_CES2230_ZSFZ_ZLXY,20250801150826,CES2230,B8861,A321,ZSFZ,ZLXY,202508011218
2025-08-01_CES2230_ZSFZ_ZLXY,20250801150202,CES2230,B8861,A321,ZSFZ,ZLXY,202508011218
2025-08-01_CES2230_ZSFZ_ZLXY,20250801145735,CES2230,B8861,A321,ZSFZ,ZLXY,202508011218
2025-08-01_CES2230_ZSFZ_ZLXY,20250801123130,CES2230,B8861,A321,ZSFZ,ZLXY,202508011218
2025-08-01_CES2231_ZLXY_ZSDY,20250802011741,CES2231,B32DK,A320NEO,ZLXY,ZSDY,202508010705
2025-08-01_CES2231_ZLXY_ZSDY,20250802003545,CES2231,B32DK,A320NEO,ZLXY,ZSDY,202508010705
2025-08-01_CES2231_ZLXY_ZSDY,20250802002721,CES2231,B32DK,A320NEO,ZLXY,ZSDY,202508010705
2025-08-01_CES2231_ZLXY_ZSDY,20250801085350,CES2231,B32DK,A320NEO,ZLXY,ZSDY,202508010705
2025-08-01_CES2231_ZLXY_ZSDY,20250801084409,CES2231,B32DK,A320NEO,ZLXY,ZSDY,202508010705
2025-08-01_CES2231_ZLXY_ZSDY,20250801080845,CES2231,B32DK,A320NEO,ZLXY,ZSDY,202508010705
2025-08-01_CES2231_ZLXY_ZSDY,20250801071348,CES2231,B32DK,A320NEO,ZLXY,ZSDY,202508010705
2025-08-01_CES2232_ZSDY_ZLXY,20250802011520,CES2232,B32DK,A320NEO,ZSDY,ZLXY,202508010959
2025-08-01_CES2232_ZSDY_ZLXY,20250801115418,CES2232,B32DK,A320NEO,ZSDY,ZLXY,202508010959
2025-08-01_CES2232_ZSDY_ZLXY,20250801114350,CES2232,B32DK,A320NEO,ZSDY,ZLXY,202508010959
2025-08-01_CES2232_ZSDY_ZLXY,20250801100545,CES2232,B32DK,A320NEO,ZSDY,ZLXY,202508010959
2025-08-01_CES2235_ZLXY_ZSCN,20250801223958,CES2235,B8379,A319,ZLXY,ZSCN,202508012040
2025-08-01_CES2235_ZLXY_ZSCN,20250801222922,CES2235,B8379,A319,ZLXY,ZSCN,202508012040
2025-08-01_CES2235_ZLXY_ZSCN,20250801205033,CES2235,B8379,A319,ZLXY,ZSCN,202508012040
2025-08-01_CES2236_ZSCN_ZLXY,20250802012101,CES2236,B8379,A319,ZSCN,ZLXY,202508012315
2025-08-01_CES2236_ZSCN_ZLXY,20250802010314,CES2236,B8379,A319,ZSCN,ZLXY,202508012315
2025-08-01_CES2236_ZSCN_ZLXY,20250801232605,CES2236,B8379,A319,ZSCN,ZLXY,202508012315
2025-08-01_CES2239_ZLXY_ZSSS,20250802011829,CES2239,B657T,C919,ZLXY,ZSSS,202508010644
2025-08-01_CES2239_ZLXY_ZSSS,20250802003855,CES2239,B657T,C919,ZLXY,ZSSS,202508010644
2025-08-01_CES2239_ZLXY_ZSSS,20250802002659,CES2239,B657T,C919,ZLXY,ZSSS,202508010644
2025-08-01_CES2239_ZLXY_ZSSS,20250801092015,CES2239,B657T,C919,ZLXY,ZSSS,202508010644
2025-08-01_CES2239_ZLXY_ZSSS,20250801085415,CES2239,B657T,C919,ZLXY,ZSSS,202508010644
2025-08-01_CES2239_ZLXY_ZSSS,20250801070857,CES2239,B657T,C919,ZLXY,ZSSS,202508010644
2025-08-01_CES2239_ZLXY_ZSSS,20250801065346,CES2239,B657T,C919,ZLXY,ZSSS,202508010644
2025-08-01_CES2239_ZLXY_ZSSS,20250801064952,CES2239,B657T,C919,ZLXY,ZSSS,202508010644
2025-08-01_CES2240_ZSSS_ZLXY,20250802005612,CES2240,B657S,C919,ZSSS,ZLXY,202508012217
2025-08-01_CES2240_ZSSS_ZLXY,20250802004301,CES2240,B657S,C919,ZSSS,ZLXY,202508012217
2025-08-01_CES2240_ZSSS_ZLXY,20250802003529,CES2240,B657S,C919,ZSSS,ZLXY,202508012217
2025-08-01_CES2240_ZSSS_ZLXY,20250802002638,CES2240,B657S,C919,ZSSS,ZLXY,202508012217
2025-08-01_CES2240_ZSSS_ZLXY,20250801230610,CES2240,B657S,C919,ZSSS,ZLXY,202508012217
2025-08-01_CES2240_ZSSS_ZLXY,20250801222936,CES2240,B657S,C919,ZSSS,ZLXY,202508012217
2025-08-01_CES2240_ZSSS_ZLXY,20250801222430,CES2240,B657S,C919,ZSSS,ZLXY,202508012217
2025-08-01_CES2245_ZLXY_ZYHB,20250801203358,CES2245,B32N1,A321NEO,ZLXY,ZYHB,202508011735
2025-08-01_CES2245_ZLXY_ZYHB,20250801201355,CES2245,B32N1,A321NEO,ZLXY,ZYHB,202508011735
2025-08-01_CES2245_ZLXY_ZYHB,20250801174634,CES2245,B32N1,A321NEO,ZLXY,ZYHB,202508011735
2025-08-01_CES2246_ZYHB_ZLXY,20250802005614,CES2246,B32N1,A321NEO,ZYHB,ZLXY,202508012121
2025-08-01_CES2246_ZYHB_ZLXY,20250802005010,CES2246,B32N1,A321NEO,ZYHB,ZLXY,202508012121
2025-08-01_CES2246_ZYHB_ZLXY,20250802004311,CES2246,B32N1,A321NEO,ZYHB,ZLXY,202508012121
2025-08-01_CES2246_ZYHB_ZLXY,20250801213028,CES2246,B32N1,A321NEO,ZYHB,ZLXY,202508012121
2025-08-01_CES2251_ZLXY_ZWWW,20250801230625,CES2251,B1838,A321,ZLXY,ZWWW,202508011939
2025-08-01_CES2251_ZLXY_ZWWW,20250801225448,CES2251,B1838,A321,ZLXY,ZWWW,202508011939
2025-08-01_CES2251_ZLXY_ZWWW,20250801194605,CES2251,B1838,A321,ZLXY,ZWWW,202508011939
2025-08-01_CES2252_ZWWW_ZLXY,20250802011632,CES2252,B1838,A321,ZWWW,ZLXY,202508010754
2025-08-01_CES2252_ZWWW_ZLXY,20250802003510,CES2252,B1838,A321,ZWWW,ZLXY,202508010754
2025-08-01_CES2252_ZWWW_ZLXY,20250802002438,CES2252,B1838,A321,ZWWW,ZLXY,202508010754
2025-08-01_CES2252_ZWWW_ZLXY,20250801110957,CES2252,B1838,A321,ZWWW,ZLXY,202508010754
2025-08-01_CES2252_ZWWW_ZLXY,20250801104954,CES2252,B1838,A321,ZWWW,ZLXY,202508010754
2025-08-01_CES2252_ZWWW_ZLXY,20250801080826,CES2252,B1838,A321,ZWWW,ZLXY,202508010754
2025-08-01_CES2252_ZWWW_ZLXY,20250801080204,CES2252,B1838,A321,ZWWW,ZLXY,202508010754
2025-08-01_CES2259_ZLXY_ZLJQ,20250802011923,CES2259,B6375,A320,ZLXY,ZLJQ,202508011013
2025-08-01_CES2259_ZLXY_ZLJQ,20250801123151,CES2259,B6375,A320,ZLXY,ZLJQ,202508011013
2025-08-01_CES2259_ZLXY_ZLJQ,20250801121815,CES2259,B6375,A320,ZLXY,ZLJQ,202508011013
2025-08-01_CES2259_ZLXY_ZLJQ,20250801111038,CES2259,B6375,A320,ZLXY,ZLJQ,202508011013
2025-08-01_CES2259_ZLXY_ZLJQ,20250801101954,CES2259,B6375,A320,ZLXY,ZLJQ,202508011013
2025-08-01_CES2260_ZLJQ_ZLXY,20250801215625,CES2260,B6375,A320,ZLJQ,ZLXY,202508011929
2025-08-01_CES2260_ZLJQ_ZLXY,20250801213550,CES2260,B6375,A320,ZLJQ,ZLXY,202508011929
2025-08-01_CES2260_ZLJQ_ZLXY,20250801194031,CES2260,B6375,A320,ZLJQ,ZLXY,202508011929
2025-08-01_CES2261_ZLXY_ZUCK,20250802011902,CES2261,B9971,A321,ZLXY,ZUCK,202508010806
2025-08-01_CES2261_ZLXY_ZUCK,20250802004027,CES2261,B9971,A321,ZLXY,ZUCK,202508010806
2025-08-01_CES2261_ZLXY_ZUCK,20250802002712,CES2261,B9971,A321,ZLXY,ZUCK,202508010806
2025-08-01_CES2261_ZLXY_ZUCK,20250801093640,CES2261,B9971,A321,ZLXY,ZUCK,202508010806
2025-08-01_CES2261_ZLXY_ZUCK,20250801092017,CES2261,B9971,A321,ZLXY,ZUCK,202508010806
2025-08-01_CES2261_ZLXY_ZUCK,20250801090854,CES2261,B9971,A321,ZLXY,ZUCK,202508010806
2025-08-01_CES2261_ZLXY_ZUCK,20250801081409,CES2261,B9971,A321,ZLXY,ZUCK,202508010806
2025-08-01_CES2262_ZUCK_ZLXY,20250802011941,CES2262,B9971,A321,ZUCK,ZLXY,202508011051
2025-08-01_CES2262_ZUCK_ZLXY,20250801123144,CES2262,B9971,A321,ZUCK,ZLXY,202508011051
2025-08-01_CES2262_ZUCK_ZLXY,20250801122247,CES2262,B9971,A321,ZUCK,ZLXY,202508011051
2025-08-01_CES2262_ZUCK_ZLXY,20250801121354,CES2262,B9971,A321,ZUCK,ZLXY,202508011051
2025-08-01_CES2262_ZUCK_ZLXY,20250801110026,CES2262,B9971,A321,ZUCK,ZLXY,202508011051
2025-08-01_CES2263_ZPPP_ZLXY,20250802011526,CES2263,B1383,B737-8MAX,ZPPP,ZLXY,202508010955
2025-08-01_CES2263_ZPPP_ZLXY,20250802003352,CES2263,B1383,B737-8MAX,ZPPP,ZLXY,202508010955
2025-08-01_CES2263_ZPPP_ZLXY,20250802002433,CES2263,B1383,B737-8MAX,ZPPP,ZLXY,202508010955
2025-08-01_CES2263_ZLXY_ZYTX,20250801160550,CES2263,B1383,B737-8MAX,ZLXY,ZYTX,202508011324
2025-08-01_CES2263_ZLXY_ZYTX,20250801160040,CES2263,B1383,B737-8MAX,ZLXY,ZYTX,202508011324
2025-08-01_CES2263_ZLXY_ZYTX,20250801133418,CES2263,B1383,B737-8MAX,ZLXY,ZYTX,202508011324
2025-08-01_CES2263_ZPPP_ZLXY,20250801121335,CES2263,B1383,B737-8MAX,ZPPP,ZLXY,202508010955
2025-08-01_CES2263_ZPPP_ZLXY,20250801121002,CES2263,B1383,B737-8MAX,ZPPP,ZLXY,202508010955
2025-08-01_CES2263_ZPPP_ZLXY,20250801120026,CES2263,B1383,B737-8MAX,ZPPP,ZLXY,202508010955
2025-08-01_CES2263_ZPPP_ZLXY,20250801100607,CES2263,B1383,B737-8MAX,ZPPP,ZLXY,202508010955
2025-08-01_CES2264_ZLXY_ZPPP,20250801235336,CES2264,B1383,B737-8MAX,ZLXY,ZPPP,202508012135
2025-08-01_CES2264_ZLXY_ZPPP,20250801235013,CES2264,B1383,B737-8MAX,ZLXY,ZPPP,202508012135
2025-08-01_CES2264_ZLXY_ZPPP,20250801233229,CES2264,B1383,B737-8MAX,ZLXY,ZPPP,202508012135
2025-08-01_CES2264_ZLXY_ZPPP,20250801215626,CES2264,B1383,B737-8MAX,ZLXY,ZPPP,202508012135
2025-08-01_CES2264_ZYTX_ZLXY,20250801200809,CES2264,B1383,B737-8MAX,ZYTX,ZLXY,202508011706
2025-08-01_CES2264_ZYTX_ZLXY,20250801195944,CES2264,B1383,B737-8MAX,ZYTX,ZLXY,202508011706
2025-08-01_CES2264_ZYTX_ZLXY,20250801172035,CES2264,B1383,B737-8MAX,ZYTX,ZLXY,202508011706
2025-08-01_CES2264_ZYTX_ZLXY,20250801171416,CES2264,B1383,B737-8MAX,ZYTX,ZLXY,202508011706
2025-08-01_CES2265_ZLXY_ZGHA,20250801183549,CES2265,B6469,A319,ZLXY,ZGHA,202508011644
2025-08-01_CES2265_ZLXY_ZGHA,20250801181422,CES2265,B6469,A319,ZLXY,ZGHA,202508011644
2025-08-01_CES2265_ZLXY_ZGHA,20250801165216,CES2265,B6469,A319,ZLXY,ZGHA,202508011644
2025-08-01_CES2266_ZGHA_ZLXY,20250801211202,CES2266,B6469,A319,ZGHA,ZLXY,202508011918
2025-08-01_CES2266_ZGHA_ZLXY,20250801210631,CES2266,B6469,A319,ZGHA,ZLXY,202508011918
2025-08-01_CES2266_ZGHA_ZLXY,20250801205534,CES2266,B6469,A319,ZGHA,ZLXY,202508011918
2025-08-01_CES2266_ZGHA_ZLXY,20250801192944,CES2266,B6469,A319,ZGHA,ZLXY,202508011918
2025-08-01_CES2267_ZLXY_ZUCK,20250801203345,CES2267,B9943,A320,ZLXY,ZUCK,202508011912
2025-08-01_CES2267_ZLXY_ZUCK,20250801202348,CES2267,B9943,A320,ZLXY,ZUCK,202508011912
2025-08-01_CES2267_ZLXY_ZUCK,20250801192422,CES2267,B9943,A320,ZLXY,ZUCK,202508011912
2025-08-01_CES2267_ZLXY_ZUCK,20250801191835,CES2267,B9943,A320,ZLXY,ZUCK,202508011912
2025-08-01_CES2268_ZUCK_ZLXY,20250801232011,CES2268,B9943,A320,ZUCK,ZLXY,202508012147
2025-08-01_CES2268_ZUCK_ZLXY,20250801230614,CES2268,B9943,A320,ZUCK,ZLXY,202508012147
2025-08-01_CES2268_ZUCK_ZLXY,20250801215651,CES2268,B9943,A320,ZUCK,ZLXY,202508012147
2025-08-01_CES2269_ZLXY_ZGSZ,20250802011733,CES2269,B32N1,A321NEO,ZLXY,ZGSZ,202508010905
2025-08-01_CES2269_ZLXY_ZGSZ,20250802003608,CES2269,B32N1,A321NEO,ZLXY,ZGSZ,202508010905
2025-08-01_CES2269_ZLXY_ZGSZ,20250802002646,CES2269,B32N1,A321NEO,ZLXY,ZGSZ,202508010905
2025-08-01_CES2269_ZLXY_ZGSZ,20250801114831,CES2269,B32N1,A321NEO,ZLXY,ZGSZ,202508010905
2025-08-01_CES2269_ZLXY_ZGSZ,20250801114017,CES2269,B32N1,A321NEO,ZLXY,ZGSZ,202508010905
2025-08-01_CES2269_ZLXY_ZGSZ,20250801100638,CES2269,B32N1,A321NEO,ZLXY,ZGSZ,202508010905
2025-08-01_CES2269_ZLXY_ZGSZ,20250801091420,CES2269,B32N1,A321NEO,ZLXY,ZGSZ,202508010905
2025-08-01_CES2270_ZGSZ_ZLXY,20250801153409,CES2270,B32N1,A321NEO,ZGSZ,ZLXY,202508011257
2025-08-01_CES2270_ZGSZ_ZLXY,20250801152811,CES2270,B32N1,A321NEO,ZGSZ,ZLXY,202508011257
2025-08-01_CES2270_ZGSZ_ZLXY,20250801152159,CES2270,B32N1,A321NEO,ZGSZ,ZLXY,202508011257
2025-08-01_CES2270_ZGSZ_ZLXY,20250801130545,CES2270,B32N1,A321NEO,ZGSZ,ZLXY,202508011257
2025-08-01_CES2270_ZGSZ_ZLXY,20250801130130,CES2270,B32N1,A321NEO,ZGSZ,ZLXY,202508011257
2025-08-01_CES2271_ZLXY_ZYCC,20250801170953,CES2271,B1812,A321,ZLXY,ZYCC,202508011423
2025-08-01_CES2271_ZLXY_ZYCC,20250801170039,CES2271,B1812,A321,ZLXY,ZYCC,202508011423
2025-08-01_CES2271_ZLXY_ZYCC,20250801143229,CES2271,B1812,A321,ZLXY,ZYCC,202508011423
2025-08-01_CES2272_ZYCC_ZLXY,20250801224908,CES2272,B1812,A321,ZYCC,ZLXY,202508011921
2025-08-01_CES2272_ZYCC_ZLXY,20250801224008,CES2272,B1812,A321,ZYCC,ZLXY,202508011921
2025-08-01_CES2272_ZYCC_ZLXY,20250801222928,CES2272,B1812,A321,ZYCC,ZLXY,202508011921
2025-08-01_CES2272_ZYCC_ZLXY,20250801192953,CES2272,B1812,A321,ZYCC,ZLXY,202508011921
2025-08-01_CES2275_ZLXY_ZLYL,20250801191910,CES2275,B6470,A319,ZLXY,ZLYL,202508011809
2025-08-01_CES2275_ZLXY_ZLYL,20250801191220,CES2275,B6470,A319,ZLXY,ZLYL,202508011809
2025-08-01_CES2275_ZLXY_ZLYL,20250801182750,CES2275,B6470,A319,ZLXY,ZLYL,202508011809
2025-08-01_CES2276_ZLYL_ZLXY,20250801221222,CES2276,B6470,A319,ZLYL,ZLXY,202508012056
2025-08-01_CES2276_ZLYL_ZLXY,20250801215648,CES2276,B6470,A319,ZLYL,ZLXY,202508012056
2025-08-01_CES2276_ZLYL_ZLXY,20250801210633,CES2276,B6470,A319,ZLYL,ZLXY,202508012056
2025-08-01_CES2277_ZLXY_ZBTJ,20250801172602,CES2277,B6439,A319,ZLXY,ZBTJ,202508011533
2025-08-01_CES2277_ZLXY_ZBTJ,20250801171417,CES2277,B6439,A319,ZLXY,ZBTJ,202508011533
2025-08-01_CES2277_ZLXY_ZBTJ,20250801154013,CES2277,B6439,A319,ZLXY,ZBTJ,202508011533
2025-08-01_CES2278_ZBTJ_ZLXY,20250801205037,CES2278,B6439,A319,ZBTJ,ZLXY,202508011837
2025-08-01_CES2278_ZBTJ_ZLXY,20250801203741,CES2278,B6439,A319,ZBTJ,ZLXY,202508011837
2025-08-01_CES2278_ZBTJ_ZLXY,20250801203339,CES2278,B6439,A319,ZBTJ,ZLXY,202508011837
2025-08-01_CES2278_ZBTJ_ZLXY,20250801184825,CES2278,B6439,A319,ZBTJ,ZLXY,202508011837
2025-08-01_CES2281_ZLXY_ZSYW,20250802012044,CES2281,B6460,A319,ZLXY,ZSYW,202508010620
2025-08-01_CES2281_ZLXY_ZSYW,20250802004206,CES2281,B6460,A319,ZLXY,ZSYW,202508010620
2025-08-01_CES2281_ZLXY_ZSYW,20250802002902,CES2281,B6460,A319,ZLXY,ZSYW,202508010620
2025-08-01_CES2281_ZLXY_ZSYW,20250801085407,CES2281,B6460,A319,ZLXY,ZSYW,202508010620
2025-08-01_CES2281_ZLXY_ZSYW,20250801084423,CES2281,B6460,A319,ZLXY,ZSYW,202508010620
2025-08-01_CES2281_ZLXY_ZSYW,20250801084353,CES2281,B6460,A319,ZLXY,ZSYW,202508010620
2025-08-01_CES2281_ZLXY_ZSYW,20250801070848,CES2281,B6460,A319,ZLXY,ZSYW,202508010620
2025-08-01_CES2281_ZLXY_ZSYW,20250801062955,CES2281,B6460,A319,ZLXY,ZSYW,202508010620
2025-08-01_CES2282_ZSYW_ZLXY,20250802012028,CES2282,B6460,A319,ZSYW,ZLXY,202508011000
2025-08-01_CES2282_ZSYW_ZLXY,20250801125154,CES2282,B6460,A319,ZSYW,ZLXY,202508011000
2025-08-01_CES2282_ZSYW_ZLXY,20250801123149,CES2282,B6460,A319,ZSYW,ZLXY,202508011000
2025-08-01_CES2282_ZSYW_ZLXY,20250801101021,CES2282,B6460,A319,ZSYW,ZLXY,202508011000
2025-08-01_CES2282_ZSYW_ZLXY,20250801100630,CES2282,B6460,A319,ZSYW,ZLXY,202508011000
2025-08-01_CES2287_ZLXY_ZLYL,20250802011826,CES2287,B6431,A319,ZLXY,ZLYL,202508010801
2025-08-01_CES2287_ZLXY_ZLYL,20250802003634,CES2287,B6431,A319,ZLXY,ZLYL,202508010801
2025-08-01_CES2287_ZLXY_ZLYL,20250802002653,CES2287,B6431,A319,ZLXY,ZLYL,202508010801
2025-08-01_CES2287_ZLXY_ZLYL,20250801090842,CES2287,B6431,A319,ZLXY,ZLYL,202508010801
